address,career_objective,skills,educational_institution_name,degree_names,passing_years,educational_results,result_types,major_field_of_studies,professional_company_names,company_urls,start_dates,end_dates,related_skils_in_job,positions,locations,responsibilities,extra_curricular_activity_types,extra_curricular_organization_names,extra_curricular_organization_links,role_positions,languages,proficiency_levels,certification_providers,certification_skills,online_links,issue_dates,expiry_dates,job_position_name,educationaL_requirements,experiencere_requirement,age_requirement,responsibilities1,skills_required,matched_score,skills_text
"Westlake, TX",,"['Python', 'LeetCode', 'GDB', 'GitHub', 'HTML', 'MySQL', 'Lucidchart', 'Postman', 'OWASP ZAP', 'Jira']",['University of Texas'],['Bachelor of Science'],['2015'],['N/A'],['N/A'],['Computer Science'],"['Charles Schwab', 'Sysco', 'Accenture']","['N/A', 'N/A', 'N/A']","['2020', '2017', '2015']","['current', '2020', '2017']","[['Python', 'GDB', 'GitHub'], ['PowerShell'], ['OWASP ZAP', 'Jira']]","['Computer Programmer', 'Systems Administrator', 'Help Desk Technician']","['Westlake, TX', 'Houston, TX', 'Austin, TX']","Trade Marketing Executive
Brand Visibility, Sales Targets
Field Marketing, Campaigns, Product Distribution
Brand Head
Excel, KPIs Tracking",,,,,,,,,,,,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",Master of Business Administration (MBA),At least 3 years,,"Trade Marketing Executive
Brand Visibility, Sales Targets
Field Marketing, Campaigns, Product Distribution
Brand Head
Excel, KPIs Tracking","Brand Promotion
Campaign Management
Field Supervision
Merchandising
promotional activities
Trade Marketing",0.65,"GDB, GitHub, HTML, Jira, LeetCode, Lucidchart, MySQL, OWASP ZAP, Postman, Python."
,Would like to join any firm as a software developer in machine learning projects.,"['Machine Learning', 'Software Engineering', 'Python', 'Java', 'SAP', 'C programming']",['JNTU'],['B.Tech'],['2019'],['N/A'],['N/A'],['Computer Science'],['Accenture'],['N/A'],['Apr 2019'],['Dec 2020'],[['Software Engineering']],['Software Developer'],['N/A'],"Hardware & Software Installation
System Monitoring
IT Support
Networking Expertise
Mail Server Administration
Security Management
Troubleshooting & Repair
Operations Support",,,,,,,,,,,,Executive/ Sr. Executive -IT,Bachelor of Science (BSc) in Computer Science & Engineering,3 to 5 years,Age at most 40 years,"Hardware & Software Installation
System Monitoring
IT Support
Networking Expertise
Mail Server Administration
Security Management
Troubleshooting & Repair
Operations Support",,0.65,"C programming, Java, Machine Learning, Python, SAP, Software Engineering."
,,"['Python', 'Data Analytics', 'Predictive Analytics', 'Machine Learning', 'Artificial Intelligence', 'Natural Language Processing', 'Deep Learning', 'Data Analysis', 'Business Analytics', 'Portfolio Analysis', 'Credit Risk Modeling', 'Fraud Detection', 'R Programming', 'SQL', 'Linux', 'PySpark']","['Amity University, Noida']",['B.Tech'],['2021'],['N/A'],['N/A'],['Computers'],"['KPG Solutions Pvt Ltd', 'ICT Academy']","[None, None]","['Jan 2020', 'Jun 2019']","['March 2021', 'Sep 2019']","[['Deep Learning', 'Machine Learning', 'Data Science'], ['Cloud Administration', 'Amazon Web Services']]","['Deep Learning Engineer Intern', 'Summer Trainee - Cloud Administration']","['N/A', 'N/A']","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,,,,,,,,,,,Management Trainee - Mechanical,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,,Age at least 22 years,"Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support","Computer skill
Good communication skills
Mechanical Engineering
Quick learner and hard working",0.683333333,"Artificial Intelligence, Business Analytics, Credit Risk Modeling, Data Analysis, Data Analytics, Deep Learning, Fraud Detection, Linux, Machine Learning, Natural Language Processing, Portfolio Analysis, Predictive Analytics, PySpark, Python, R Programming, SQL."
,,"['Requirement Gathering', 'Software Development', 'Data Reporting', 'Root Cause Analysis', 'Solution Engineering', 'Key Aspect Analysis', 'Data Mining', 'Data Analytics', 'Java', 'HTML', 'JavaScript', 'C', 'Python']","['Sikkim University', 'Sikkim University']","['Bachelor of Computer Applications', 'Master of Computer Applications']","['2019', '2021']","['N/A', 'N/A']","['N/A', 'N/A']","['Computers', 'Computers']","['Sikkim University', 'Sikkim University']","['N/A', 'N/A']","['2020', '2019']","['2021', '2021']","[['Teaching', 'Student Management', 'Thesis Guidance'], ['Research', 'Machine Learning', 'Project Management']]","['Instructor & Teaching Assistant', 'Research Assistant']","['N/A', 'N/A']","Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration",['Entrepreneurship Development Program'],['N/A'],[None],['Data Science'],,,,,,,,Project Coordinator (Civil),•Bachelor of Business Administration (BBA) in Human Resource Management,5 to 10 years,Age 30 to 40 years,"Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration","Auto CAD 2D 3D
Civil 3D
Civil Construction
Civil Engineering",0.65,"C, Data Analytics, Data Mining, Data Reporting, HTML, Java, JavaScript, Key Aspect Analysis, Python, Requirement Gathering, Root Cause Analysis, Software Development, Solution Engineering."
,,"['assisted living', 'interpersonal and communication', 'insurance', 'internal medicine', 'managing', 'marketing', 'marketing/sales', 'meetings', 'mentor', 'office', 'networking', 'organizing', 'orthopedics', 'outside sales', 'physical therapy', 'rehabilitation', 'sales', 'seminars', 'Team player', 'time management']",['ARIZONA STATE UNIVERSITY'],['B.A'],['N/A'],['Cum Laude'],['N/A'],['Organizational Communication Business Management'],"['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['May 2011', 'January 2007', 'March 2003', 'January 1999']","['November 2014', 'May 2011', 'January 2007', 'January 2001']","[['building referral relationships', 'management', 'networking', 'customer needs', 'organizing seminars'], ['same store growth', 'relationship building', 'market analysis', 'representation', 'mentoring'], ['growth management', 'relationship building', 'leadership', 'recognition'], ['promotion', 'networking', 'customer facilitation', 'census maintenance']]","['Business Development Manager', 'Marketing/Outside Physician Rep', 'Marketing Director', 'Resident Liaison']","['City , State', 'City , State', 'City , State', 'City , State']","Technical Support
Troubleshooting
Collaboration
Documentation
System Monitoring
Software Deployment
Training & Mentorship
Industry Trends
Field Visits




",,,,,,,,,,,,Senior Software Engineer,B.Sc in Computer Science & Engineering from a reputed university.,At least 1 year,,"Technical Support
Troubleshooting
Collaboration
Documentation
System Monitoring
Software Deployment
Training & Mentorship
Industry Trends
Field Visits




",,0.583333333,"Team player, assisted living, insurance, internal medicine, interpersonal and communication, managing, marketing, marketing/sales, meetings, mentor, networking, office, organizing, orthopedics, outside sales, physical therapy, rehabilitation, sales, seminars, time management."
,,"['Machine Learning', 'Data Analytics', 'Project Management', 'Software Development', 'Agile Methodology', 'Business Growth']",['Bhubaneshwar Institute of Technology'],['B.tech'],['2018'],['N/A'],['N/A'],['Electrical Engineering'],"['Cognizant', 'Cognizant']","[None, None]","['Apr 2020', 'Dec 2018']","['Ongoing', 'Mar 2019']","[['Data Collection', 'Solution Optimization', 'Project Management'], ['Software Development', 'Analysis', 'Middleware']]","['Consultant', 'Software Developer Analyst']","['N/A', 'N/A']","Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support",,,,,,,,,,,,Management Trainee - Mechanical,Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.,,Age at least 22 years,"Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support","Computer skill
Good communication skills
Mechanical Engineering
Quick learner and hard working",0.683333333,"Agile Methodology, Business Growth, Data Analytics, Machine Learning, Project Management, Software Development."
,,"['Python', 'Machine Learning', 'Natural Language Processing', 'Text Mining', 'Data Scientist', 'Data Analyst', 'Deep Learning', 'MongoDB', 'SQL', 'Flask', 'Data Analytics', 'Big Data Analytics']","['Thakur Shiv Kumar Singh Memorial Engineering College', 'Institute for Advanced Computing and Software Development']","['B.Tech', 'Diploma']","['2019', '2019']","['N/A', 'N/A']","['N/A', 'N/A']","['N/A', 'Big Data Analytics']",['Bristlecone'],['N/A'],['Nov 2018'],['Apr 2020'],[['Machine Learning']],['Machine Learning Engineer'],['N/A'],"Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration",,,,,,,,,,,,Project Coordinator (Civil),•Bachelor of Business Administration (BBA) in Human Resource Management,5 to 10 years,Age 30 to 40 years,"Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration","Auto CAD 2D 3D
Civil 3D
Civil Construction
Civil Engineering",0.55,"Big Data Analytics, Data Analyst, Data Analytics, Data Scientist, Deep Learning, Flask, Machine Learning, MongoDB, Natural Language Processing, Python, SQL, Text Mining."
,PhD cleanroom expert looking for an opportunity to work as a full-time module/process engineer in Lam Research,"['Academic', 'Documentation', 'Edge', 'Fiber optics', 'Laser', 'Mechanical', 'Scanning']","['University of Washington', 'National Taiwan University', 'National Central University Taiwan']","['Ph. D', 'M. S', 'B. S']","['2015', '2006', '2003']","['3.52 / 4.0', '3.9 / 4.0', 'N/A']","['GPA', 'GPA', 'N/A']","['Mechanical Engineering', 'Bio-Industrial Mechatronics Engineering', 'Mechanical Engineering']","['N/A', 'N/A', 'N/A']","['N/A', 'N/A', 'N/A']","['June 2014', 'January 2008', 'January 2003']","['August 2014', 'Current', 'January 2005']","[['Documentation', 'Measurement', 'Tooling', 'Collaborative', 'Etching', 'CMP', 'Wet Etch'], ['Fabrication', 'Integration', 'Laser', 'Fiber optics'], ['N/A']]","['Process Engineering Intern', 'Research Assistant', 'Graduate Researcher']","['City, State', 'City, State', 'City']","Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification",['Affiliation'],['National Society of Professional Engineers (NSPE)'],['N/A'],['N/A'],,,,,,,,Sr.Officer / Executive - Internal Audit,"Master of Commerce (MCom) in Accounting, Must have CACC certification from any CA firm",2 to 4 years,,"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification","Having CACC from reputed CA Firm
Internal Audit and Compliance",0.623333333,"Academic, Documentation, Edge, Fiber optics, Laser, Mechanical, Scanning."
,I am actively seeking opportunity as Data Analyst or Machine Learning Engineer. My goal is to discover new business strategies and create an impact through data driven analytical decisions and leading the business to success.,"['Python', 'SQL', 'MySQL', 'Tableau', 'Power Bi', 'Pandas', 'Numpy', 'Matplotlib', 'Excel', 'Machine Learning', 'AWS(EMR,EC2,S3)', 'Cloud', 'Hive(HQL)', 'Excel']",['VIT-AP University'],['B. Tech'],['2020'],['N/A'],['N/A'],['ECE'],['Experts Hub'],[None],['May 2019'],['N/A'],[['Object Recognition']],['Intern'],['N/A'],"Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks","['Masters Course', 'Course']","['Deep Learning', 'Machine Learning']","[None, None]","['Student', 'Student']",,,,,,,,Executive - VAT,BBA in Accounting and Finance,1 to 3 years,,"Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks",VAT and Tax,0.683333333,"AWS(EMR,EC2,S3), Cloud, Excel, Excel, Hive(HQL), Machine Learning, Matplotlib, MySQL, Numpy, Pandas, Power Bi, Python, SQL, Tableau."
,I am currently a Graduate who works with NLP-based problems. I am also familiar with Machine Learning Methodologies for production environments. Always a team player and ready to take criticism and work towards better outcomes.,"['Machine Learning', 'Data Transition', 'Natural Language Processing', 'Predictive Analytics', 'Data Cleaning', 'Data Visualization', 'Deep Learning', 'BeRT Modelling', 'Tensorflow', 'Python', 'SciKit Learn', 'Data computation libraries in python']",['PGG College Bangalore'],['B.Tech'],['2019'],['N/A'],['N/A'],['Electrical'],['CutThroat Media'],['N/A'],['Jan 2019'],['Feb 2020'],"[['NLP', 'Data Analysis']]",['NLP Analyst'],['N/A'],"Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning",,,,,,,"['IABAC', 'DataCamp']","[['Data Science'], ['NLP']]","[None, None]","[None, None]","[None, None]",Data Engineer,Bachelor of Science (BSc),5 to 8 years,,"Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning","Azure
Big Data
Data Analytics
ETL Tools
Power BI
SQL",0.683333333,"BeRT Modelling, Data Cleaning, Data Transition, Data Visualization, Data computation libraries in python, Deep Learning, Machine Learning, Natural Language Processing, Predictive Analytics, Python, SciKit Learn, Tensorflow."
"Department of Computer Science, University of British Columbia, 2366 Main Mall, Vancouver, BC, V6T 1Z4, Canada",,[],"['University of British Columbia', 'Darmstadt University of Technology', 'Darmstadt University of Technology', 'Darmstadt University of Technology']","['PhD in Computer Science', 'Hauptdiplom (equivalent to MSc) in Computer Science', 'Vordiplom (comparable to BSc) in Commercial Information Technology', 'Vordiplom (comparable to BSc) in Computer Science']","['2009', '2004', '2001', '2000']","['N/A', 'Ranking: 1st of 82 students', 'Ranking: 2nd of 100 students', 'Ranking: 2nd of 296 students']","['N/A', 'N/A', 'N/A', 'N/A']","['Computer Science', 'Computer Science', 'Information Technology', 'Computer Science']","['University of British Columbia', 'University of British Columbia', 'Microsoft Research Cambridge, UK', 'NASA Ames Research Center, Mountain View, CA, USA', 'NASA Ames Research Center, Mountain View, CA, USA']","['N/A', 'N/A', 'N/A', 'N/A', 'N/A']","['Since September 2009', '2004', 'June 2005', 'July 2003', 'June 2002']","['N/A', '2009', 'August 2005', 'September 2003', 'August 2002']","[None, None, None, None, None]","['Postdoctoral Research Fellow', 'Research Assistant', 'Summer Research Intern', 'Summer Research Intern', 'Summer Research Intern']","['Vancouver, BC, Canada', 'Vancouver, BC, Canada', 'Cambridge, UK', 'Mountain View, CA, USA', 'Mountain View, CA, USA']","Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




",,,,,,,,,,,,Site Engineer,Bachelor of Science (BSc) in Civil Engineering,1 to 2 years,Age 25 to 30 years,"Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




","AutoCAD
Communication and negotiation skills
Internet
MS Office",0.316666667,.
